ID,Employee_index,Customer's_gender,Age,New_customer_Index,Customer_seniority,Class,Customer_type,Customer_relation_type,Residence_index,Foreigner_index,Deceased_index,Addres_type,Activity_index,Gross_income,segmentation,Distance,Price,quantity_to_binary,udc_id
5114125,N,V,34,0,28,1,1,A,S,S,N,1,1,82448.01,02 - PARTICULARES,3,38,1,323016045
4982064,N,V,42,0,20,1,1,A,S,N,N,1,1,112607.73,02 - PARTICULARES,12,111,1,1795099600
11833502,N,H,38,0,110,1,1,A,S,N,N,1,1,159522.3,02 - PARTICULARES,90,200,1,2018157630
2167201,N,V,54,0,170,1,1,A,S,N,N,1,1,113689.5,02 - PARTICULARES,17,184,1,3116175431
8794556,N,V,39,0,141,1,1,I,S,N,N,1,0,245299.56,02 - PARTICULARES,26,198,1,4116675200
1473401,N,H,52,0,202,1,1,I,S,N,N,1,1,200896.5,02 - PARTICULARES,99,59,1,972484854
6151568,N,H,24,0,25,1,1,I,S,N,N,1,0,140062.17,03 - UNIVERSITARIO,9,5,1,4019670231
12756639,N,V,41,0,104,1,1,I,S,N,N,1,0,60139.74,02 - PARTICULARES,36,91,1,3513263077
4090195,N,V,71,0,203,1,1,A,S,N,N,1,1,122270.55,02 - PARTICULARES,49,160,1,2171116960
607759,N,V,55,0,127,1,1,I,S,N,N,1,0,222764.94,02 - PARTICULARES,75,158,1,3935214783
2712227,N,V,19,0,8,1,1,A,S,N,N,1,1,123388.29,02 - PARTICULARES,8,29,1,3624838774
3378517,N,V,23,0,10,1,1,I,S,N,N,1,0,39824.49,03 - UNIVERSITARIO,19,154,1,1154232018
12662643,N,H,20,0,19,1,1,I,S,N,N,1,0,109994.64,03 - UNIVERSITARIO,40,3,1,1410188614
12374588,N,H,33,0,55,1,1,I,S,N,N,1,0,103017.6,02 - PARTICULARES,65,28,1,2199452836
7734187,N,V,24,0,29,1,1,A,S,N,N,1,1,93016.29,03 - UNIVERSITARIO,74,23,1,3418871629
4899212,N,V,16,0,112,1,1,A,S,N,N,1,1,83465.61,02 - PARTICULARES,63,150,1,1785931580
5496156,N,H,61,0,121,1,1,I,S,N,N,1,0,181222.8,02 - PARTICULARES,66,38,1,2602935461
8543518,N,V,71,0,163,1,1,I,S,N,N,1,0,91940.46,02 - PARTICULARES,50,139,1,171537144
1402676,N,H,40,0,96,1,1,A,S,N,N,1,1,85051.74,02 - PARTICULARES,13,199,1,411439435
3314662,N,V,20,0,11,1,1,A,S,N,N,1,1,109068.84,03 - UNIVERSITARIO,60,165,1,1271683831
3171049,N,H,26,0,37,1,1,A,S,N,N,1,1,350043.87,03 - UNIVERSITARIO,78,167,1,2053372553
1632367,N,V,24,0,22,1,1,I,S,N,N,1,0,114901.29,03 - UNIVERSITARIO,91,48,1,2264467838
1146712,N,H,75,0,52,1,1,I,S,N,N,1,0,205418.07,02 - PARTICULARES,40,128,1,3462234195
4934461,N,H,20,0,12,1,1,I,S,N,N,1,1,45016.95,03 - UNIVERSITARIO,18,163,1,128085466
9897186,N,V,64,0,42,1,1,A,S,N,N,1,1,39716.49,02 - PARTICULARES,97,165,1,824270509
3897573,N,H,38,0,51,1,1,I,S,N,N,1,0,413334.63,02 - PARTICULARES,39,8,1,2991506362
7093567,N,V,40,0,61,1,1,I,S,N,N,1,0,83176.56,02 - PARTICULARES,90,41,1,3734876960
12302937,N,V,30,0,43,1,1,I,S,N,N,1,0,179143.68,03 - UNIVERSITARIO,96,197,1,3999075509
1387188,N,V,38,0,104,1,1,A,S,N,N,1,1,101083.95,02 - PARTICULARES,96,40,1,1777239673
4516391,N,H,24,0,20,1,1,I,S,S,N,1,0,99559.5,03 - UNIVERSITARIO,41,16,1,1199057133
122782,N,V,24,0,45,1,1,I,S,N,N,1,0,67817.55,03 - UNIVERSITARIO,39,182,1,4021826567
13531119,N,V,21,0,32,1,1,I,S,N,N,1,0,45582.48,03 - UNIVERSITARIO,95,80,1,2550227132
6765952,N,V,94,0,133,1,1,A,S,N,N,1,0,62213.64,02 - PARTICULARES,93,90,1,2080344052
9761219,N,H,22,0,38,1,1,I,S,N,N,1,0,27501.06,03 - UNIVERSITARIO,66,189,1,341981970
11281009,N,V,44,0,174,1,1,I,S,N,N,1,0,143328.03,02 - PARTICULARES,3,182,1,3903033565
6334047,N,H,22,0,25,1,1,I,S,N,N,1,0,76290.39,03 - UNIVERSITARIO,24,62,1,3813423239
13602081,N,V,25,0,35,1,1,A,S,N,N,1,1,84832.32,03 - UNIVERSITARIO,74,57,1,2514166990
3485592,N,V,43,0,175,1,1,A,S,N,N,1,1,82599.96,02 - PARTICULARES,14,81,1,1446986990
1882964,N,H,43,0,122,1,1,I,S,N,N,1,1,154523.97,02 - PARTICULARES,32,171,1,2354658826
3992509,N,V,42,0,82,1,1,A,S,N,N,1,1,54009.72,02 - PARTICULARES,93,193,1,3313873317
10163627,N,V,20,0,15,1,1,I,S,N,N,1,0,212270.25,03 - UNIVERSITARIO,23,3,1,3319571480
9333122,N,V,30,0,7,1,1,A,S,N,N,1,1,47819.73,02 - PARTICULARES,83,163,1,685246110
4336534,N,V,53,0,42,1,1,I,S,N,N,1,1,117295.02,02 - PARTICULARES,35,62,1,3957701196
12630743,N,H,21,0,31,1,1,I,S,N,N,1,0,103155.96,03 - UNIVERSITARIO,11,91,1,1805124282
4668394,N,V,31,0,72,1,1,A,S,N,N,1,1,143008.74,02 - PARTICULARES,22,95,1,139966172
10443331,N,V,58,0,225,1,1,A,S,N,N,1,0,174864.6,02 - PARTICULARES,14,16,1,2824396193
7047959,N,V,55,0,55,1,1,I,S,N,N,1,0,66740.58,02 - PARTICULARES,33,151,1,905395577
10904210,N,V,31,0,11,1,1,I,S,S,N,1,0,110931.03,02 - PARTICULARES,33,191,1,2029549504
1304999,N,H,44,0,145,1,1,A,S,N,N,1,1,81286.32,02 - PARTICULARES,68,115,1,2905972664
4288458,N,H,45,0,24,1,1,A,S,N,N,1,1,82251.15,02 - PARTICULARES,1,32,1,2167462462
1726832,N,V,47,0,45,1,1,A,S,N,N,1,1,90400.98,02 - PARTICULARES,64,69,1,1327004431
3387353,N,H,21,0,23,1,1,I,S,N,N,1,0,172654.35,03 - UNIVERSITARIO,26,52,1,3150630300
441346,N,V,44,0,179,1,1,A,S,N,N,1,1,71478.15,02 - PARTICULARES,89,19,1,2412881927
7946581,N,V,26,0,75,1,1,A,S,N,N,1,1,112822.83,02 - PARTICULARES,37,122,1,2129985868
5190495,N,V,21,0,23,1,1,I,S,N,N,1,0,146176.89,03 - UNIVERSITARIO,9,47,1,140175524
11141226,N,V,52,0,188,1,1,A,S,N,N,1,1,119634.33,02 - PARTICULARES,67,55,1,626355241
3247281,N,H,23,0,49,1,1,I,S,N,N,1,0,31746.42,03 - UNIVERSITARIO,83,170,1,4250812416
118669,N,V,26,0,45,1,1,I,S,N,N,1,0,113930.37,03 - UNIVERSITARIO,65,141,1,2085280055
5285341,N,V,49,0,109,1,1,A,S,N,N,1,1,86518.2,02 - PARTICULARES,12,189,1,3616272227
3398618,N,H,21,0,22,1,1,I,S,N,N,1,0,60132.06,03 - UNIVERSITARIO,70,107,1,83006178
2015251,N,V,39,0,107,1,1,A,S,N,N,1,1,79328.79,02 - PARTICULARES,22,21,1,1869136621
2300034,N,V,27,1,6,1,1,A,S,N,N,1,1,43834.08,03 - UNIVERSITARIO,76,32,1,878939480
7110347,N,V,45,0,69,1,1,A,S,N,N,1,1,101842.11,02 - PARTICULARES,52,44,1,4039726217
3375616,N,V,21,0,9,1,1,A,S,N,N,1,1,124968.93,03 - UNIVERSITARIO,98,106,1,1181870938
8599046,N,V,49,0,210,1,1,A,S,N,N,1,1,52316.01,02 - PARTICULARES,89,94,1,2062076163
10763272,N,H,66,0,94,1,1,I,S,N,N,1,0,184120.71,02 - PARTICULARES,93,138,1,1079868766
2162691,N,V,41,0,171,1,1,A,S,N,N,1,1,164613.27,02 - PARTICULARES,96,177,1,332047532
4491061,N,V,55,0,11,1,1,I,S,N,N,1,0,32789.67,02 - PARTICULARES,4,136,1,2975582742
8703738,N,V,27,0,107,1,1,A,S,N,N,1,1,122519.52,03 - UNIVERSITARIO,38,55,1,2901941038
6494619,N,V,42,0,39,1,1,A,S,N,N,1,1,116379.81,02 - PARTICULARES,19,8,1,4214014756
5572706,N,H,23,0,50,1,1,I,S,N,N,1,0,99913.14,03 - UNIVERSITARIO,24,25,1,396178576
9306470,N,H,20,0,18,1,1,I,S,N,N,1,0,20027.43,03 - UNIVERSITARIO,82,49,1,2912144386
1792855,N,H,23,0,46,1,1,I,S,N,N,1,0,283325.67,03 - UNIVERSITARIO,70,179,1,2174675172
7031410,N,V,78,0,89,1,1,I,S,N,N,1,0,137257.44,02 - PARTICULARES,28,27,1,649801928
1726065,N,H,33,0,45,1,1,I,S,S,N,1,0,53667.03,02 - PARTICULARES,88,102,1,4066371663
725559,N,V,66,0,65,1,1,I,S,N,N,1,0,387609.09,02 - PARTICULARES,56,139,1,2259912837
3511166,N,V,37,0,151,1,1,A,S,N,N,1,1,122388.54,02 - PARTICULARES,88,58,1,168085683
4648102,N,V,55,0,83,1,1,A,S,N,N,1,1,145682.31,02 - PARTICULARES,62,13,1,3065346642
2676066,N,V,20,0,12,1,1,I,S,N,N,1,0,31152.42,03 - UNIVERSITARIO,12,124,1,2998649570
8715110,N,V,87,0,118,1,1,I,S,N,N,1,0,47329.02,02 - PARTICULARES,81,101,1,2112766068
7781385,N,V,24,0,13,1,1,I,S,N,N,1,0,56336.73,03 - UNIVERSITARIO,78,188,1,176639699
4205262,N,V,46,0,162,1,1,A,S,N,N,1,1,203243.01,02 - PARTICULARES,61,163,1,2437187
9011771,N,V,20,0,11,1,1,I,S,N,N,1,0,71399.61,03 - UNIVERSITARIO,56,78,1,3514061248
10589509,N,V,36,0,51,1,1,A,S,S,N,1,1,78529.47,02 - PARTICULARES,79,7,1,2893880313
12899709,N,V,53,0,91,1,1,I,S,N,N,1,0,169140.9,02 - PARTICULARES,42,32,1,2763608941
13363572,N,H,40,0,24,1,1,A,S,N,N,1,1,52992.03,02 - PARTICULARES,1,54,1,1248526697
13494460,N,H,23,0,56,1,1,I,S,N,N,1,0,29127.99,03 - UNIVERSITARIO,69,123,1,3105609781
11587494,N,V,23,0,41,1,1,I,S,N,N,1,0,208893.48,03 - UNIVERSITARIO,33,157,1,4048335763
1991612,N,H,57,0,78,1,1,I,S,N,N,1,0,123567.09,02 - PARTICULARES,92,169,1,3552601166
3575877,N,V,54,0,227,1,1,I,S,N,N,1,0,74527.47,02 - PARTICULARES,31,160,1,3519560662
3129317,N,H,40,0,124,1,1,A,S,N,N,1,1,134224.77,02 - PARTICULARES,49,189,1,2403592584
9670340,N,H,55,0,107,1,1,I,S,N,N,1,0,65649.63,02 - PARTICULARES,65,162,1,1515963019
11742491,N,H,38,0,43,1,1,I,S,N,N,1,0,45623.52,02 - PARTICULARES,26,193,1,855359062
248615,N,H,21,0,22,1,1,I,S,S,N,1,0,80791.05,03 - UNIVERSITARIO,96,168,1,4006892971
7625468,N,V,46,0,215,1,1,A,S,N,N,1,1,157456.68,02 - PARTICULARES,79,127,1,870948273
6298990,N,V,30,1,2,1,1,A,S,N,N,1,0,61612.5,02 - PARTICULARES,96,31,1,2170720086
13281828,N,V,21,0,20,1,1,I,S,N,N,1,0,115075.86,03 - UNIVERSITARIO,47,177,1,2157653449
4522865,N,V,27,1,5,1,1,I,S,N,N,1,0,96407.43,02 - PARTICULARES,52,87,1,2060855892
4841892,N,H,43,0,141,1,1,I,S,N,N,1,0,128085.06,02 - PARTICULARES,48,112,1,1817350397
3881836,N,H,36,0,124,1,1,I,S,N,N,1,0,61288.29,02 - PARTICULARES,19,35,1,922557905
687734,N,H,69,0,133,1,1,A,S,N,N,1,1,46149.36,02 - PARTICULARES,19,200,1,2486562317
11989237,N,H,36,0,97,1,1,A,S,N,N,1,1,167554.8,02 - PARTICULARES,93,115,1,91219002
12523159,N,H,26,0,19,1,1,I,S,N,N,1,0,66870.3,03 - UNIVERSITARIO,88,12,1,3187678274
7349229,N,V,45,0,104,1,1,I,S,N,N,1,0,52812.6,02 - PARTICULARES,44,51,1,3626816649
6656841,N,H,85,0,17,1,1,A,S,N,N,1,0,147948.99,02 - PARTICULARES,63,56,1,4013582745
7065921,N,H,23,0,51,1,1,I,S,N,N,1,0,140505.21,03 - UNIVERSITARIO,56,99,1,1946589432
11731693,N,V,23,0,42,1,1,I,S,N,N,1,0,56669.85,03 - UNIVERSITARIO,28,138,1,3332299395
9830204,N,V,31,0,51,1,1,A,S,N,N,1,1,143148.78,03 - UNIVERSITARIO,33,85,1,100958230
11044162,N,V,21,0,17,1,1,I,S,N,N,1,1,95525.37,03 - UNIVERSITARIO,81,116,1,2526278320
2010775,N,V,43,0,109,1,1,A,S,N,N,1,1,82638.84,02 - PARTICULARES,59,119,1,1847838403
11869824,N,V,38,0,139,1,1,A,S,N,N,1,1,155123.7,02 - PARTICULARES,26,158,1,2290309990
5296854,N,H,81,0,90,1,1,A,S,N,N,1,0,14650.26,,16,170,1,1247011643
4127163,N,H,78,0,98,1,1,I,S,N,N,1,0,175529.28,02 - PARTICULARES,7,8,1,3932475288
12646048,N,H,21,0,30,1,1,I,S,N,N,1,0,64753.74,03 - UNIVERSITARIO,95,110,1,3460865954
3473177,N,H,50,0,164,1,1,I,S,N,N,1,0,122687.16,02 - PARTICULARES,67,178,1,3772492744
13174793,N,V,49,0,173,1,1,A,S,N,N,1,1,74342.43,02 - PARTICULARES,11,135,1,178483788
6421878,N,V,21,0,26,1,1,A,S,N,N,1,1,51868.2,03 - UNIVERSITARIO,52,170,1,1978713336
491337,N,V,72,0,107,1,1,A,S,N,N,1,1,54662.61,02 - PARTICULARES,16,69,1,1940796289
11244826,N,H,46,0,147,1,1,I,S,N,N,1,0,50232.6,02 - PARTICULARES,51,100,1,828373077
5461134,N,H,50,0,125,1,1,A,S,N,N,1,1,61425.69,02 - PARTICULARES,23,184,1,1123187775
13285439,N,V,39,0,10,99,1,I,S,N,N,1,0,59729.64,02 - PARTICULARES,17,42,1,1979407970
551014,N,H,60,0,136,1,1,I,S,N,N,1,0,97247.43,02 - PARTICULARES,64,172,1,3320170899
2815071,N,V,20,0,22,1,1,I,S,N,N,1,0,100154.04,03 - UNIVERSITARIO,55,31,1,1943984311
3564575,N,V,41,0,243,1,1,I,S,N,N,1,1,228990.42,02 - PARTICULARES,59,38,1,1650338368
13405953,N,V,35,0,9,1,1,A,S,N,N,1,1,238959.12,02 - PARTICULARES,80,34,1,2412901958
912352,N,V,37,0,175,1,1,A,S,N,N,1,1,88270.05,02 - PARTICULARES,8,21,1,546428428
648603,N,H,42,0,113,1,1,I,S,N,N,1,1,70355.67,02 - PARTICULARES,3,163,1,2362759311
2371709,N,H,23,0,46,1,1,I,S,S,N,1,0,198315.99,03 - UNIVERSITARIO,13,171,1,1746841626
3581847,N,V,49,0,181,1,1,A,S,N,N,1,1,81504.72,02 - PARTICULARES,67,68,1,2950501929
3285291,N,H,23,0,45,1,1,I,S,N,N,1,0,52301.01,03 - UNIVERSITARIO,51,53,1,4282506138
9695655,N,V,61,0,123,1,1,I,S,N,N,1,0,88750.08,02 - PARTICULARES,100,38,1,3367333542
5798074,N,V,56,0,178,1,1,I,S,N,N,1,0,92354.31,02 - PARTICULARES,91,94,1,3750385353
11891395,N,H,43,0,130,1,1,A,S,N,N,1,1,37449.72,02 - PARTICULARES,93,68,1,2612727484
6508000,N,H,44,0,37,1,1,I,S,S,N,1,1,126649.14,02 - PARTICULARES,17,151,1,3059023073
9028776,N,V,19,1,6,1,1,I,S,N,N,1,0,62817.15,03 - UNIVERSITARIO,82,16,1,1000621818
8994123,N,H,19,1,6,1,1,A,S,N,N,1,0,141386.37,01 - TOP,26,190,1,1540055218
7703998,N,H,20,0,17,1,1,I,S,N,N,1,0,43674.45,03 - UNIVERSITARIO,91,56,1,2441222331
7972713,N,V,33,0,84,1,1,I,S,N,N,1,0,147331.92,02 - PARTICULARES,57,42,1,2607760619
2418739,N,H,23,0,47,1,1,I,S,N,N,1,0,92482.41,03 - UNIVERSITARIO,8,187,1,3592308771
293810,N,H,24,0,22,1,1,I,S,N,N,1,0,83172.87,03 - UNIVERSITARIO,21,135,1,2774240223
12256080,N,H,36,0,42,1,1,I,S,N,N,1,0,53761.14,02 - PARTICULARES,56,185,1,1881911560
11202813,N,V,50,0,206,1,1,A,S,S,N,1,1,384662.67,02 - PARTICULARES,99,12,1,3126969033
113793,N,V,32,0,53,1,1,I,S,S,N,1,1,196365.57,02 - PARTICULARES,29,199,1,1986681385
1224734,N,V,26,0,37,1,1,I,S,N,N,1,0,158422.92,03 - UNIVERSITARIO,99,59,1,382086436
11656506,N,V,23,0,31,1,1,I,S,N,N,1,0,40664.25,03 - UNIVERSITARIO,36,94,1,3598616126
12327920,N,H,27,0,31,1,1,A,S,N,N,1,1,76024.53,03 - UNIVERSITARIO,48,141,1,3568800012
10027993,N,H,26,0,28,1,1,I,S,N,N,1,0,106123.65,03 - UNIVERSITARIO,82,162,1,2545959734
750366,N,H,38,0,102,1,1,A,S,N,N,1,1,61957.47,02 - PARTICULARES,68,134,1,3990345239
4036657,N,V,51,0,176,1,1,I,S,N,N,1,0,25236.72,02 - PARTICULARES,36,193,1,956241788
855950,N,V,63,0,217,1,1,A,S,N,N,1,1,304313.7,02 - PARTICULARES,7,134,1,3177256773
10225909,N,H,65,0,133,1,1,A,S,N,N,1,1,93173.73,02 - PARTICULARES,44,164,1,3842115347
2858180,N,H,68,0,139,1,1,A,S,N,N,1,1,52325.22,02 - PARTICULARES,43,25,1,3871310114
386685,N,V,46,0,161,1,1,I,S,N,N,1,0,121447.59,02 - PARTICULARES,93,155,1,3359278364
3531809,N,V,63,0,160,1,1,A,S,N,N,1,1,134557.92,01 - TOP,77,39,1,2052238695
9770691,N,V,67,0,167,1,1,I,S,N,N,1,0,117413.19,02 - PARTICULARES,19,70,1,2568977406
6945146,N,V,58,0,177,1,1,I,S,N,N,1,0,121345.98,02 - PARTICULARES,50,64,1,2972587972
1052908,N,H,25,0,10,1,1,I,S,N,N,1,0,148059.69,03 - UNIVERSITARIO,51,18,1,1095900862
13269059,N,V,32,0,20,1,1,I,S,N,N,1,0,176906.1,02 - PARTICULARES,72,45,1,415767026
11591376,N,V,31,0,40,1,1,I,S,N,N,1,0,91534.2,02 - PARTICULARES,56,164,1,2202018628
1583133,N,H,27,0,22,1,1,I,S,N,N,1,0,67217.55,03 - UNIVERSITARIO,28,187,1,2122793417
13279391,N,V,53,0,20,1,1,A,S,N,N,1,1,59375.97,02 - PARTICULARES,13,10,1,912201047
1831149,N,V,20,0,25,1,1,I,S,N,N,1,0,78920.13,03 - UNIVERSITARIO,7,144,1,338291133
8103900,N,H,23,0,41,1,1,I,S,N,N,1,0,94003.71,03 - UNIVERSITARIO,43,187,1,3180217826
7129075,N,H,38,0,136,1,1,A,S,N,N,1,1,168154.98,02 - PARTICULARES,14,43,1,2704377172
13508203,N,H,25,0,47,1,1,A,S,N,N,1,1,97359.63,03 - UNIVERSITARIO,17,88,1,587273740
4921350,N,H,55,0,110,1,1,I,S,N,N,1,0,46277.85,02 - PARTICULARES,64,83,1,554860387
10986946,N,V,20,0,20,1,1,A,S,N,N,1,1,73772.34,03 - UNIVERSITARIO,56,32,1,2235736639
12025630,N,H,43,0,209,1,1,A,S,N,N,1,1,253477.11,02 - PARTICULARES,36,38,1,190284100
7131549,N,H,43,0,164,1,1,I,S,N,N,1,0,93073.29,02 - PARTICULARES,33,183,1,4265886449
10569363,N,H,31,0,41,1,1,I,S,N,N,1,0,119921.73,03 - UNIVERSITARIO,48,14,1,3687174232
3675533,N,H,36,0,64,1,1,A,S,N,N,1,1,217891.68,02 - PARTICULARES,53,80,1,3916126637
2019249,N,V,38,0,107,1,1,A,S,N,N,1,1,99881.94,02 - PARTICULARES,95,17,1,1679179062
2666149,N,V,26,0,45,1,1,I,S,N,N,1,0,66680.28,03 - UNIVERSITARIO,58,191,1,3142851924
7080757,N,V,37,0,72,1,1,A,S,S,N,1,1,45733.41,02 - PARTICULARES,81,74,1,3032321620
6574954,N,V,19,0,12,1,1,I,S,N,N,1,0,90940.35,03 - UNIVERSITARIO,92,137,1,1284763172
1864010,N,H,23,0,34,1,1,A,S,N,N,1,1,458221.41,02 - PARTICULARES,7,52,1,1880215333
2828865,N,H,70,0,84,1,1,A,S,N,N,1,1,94180.71,02 - PARTICULARES,35,166,1,428017961
2688971,N,H,63,0,11,1,1,A,S,N,N,1,1,76841.22,02 - PARTICULARES,98,184,1,680127811
8790131,N,V,46,0,139,1,1,A,S,N,N,1,1,149605.8,02 - PARTICULARES,100,75,1,4288427114
1741596,N,V,27,0,45,1,1,I,S,N,N,1,0,84645.78,03 - UNIVERSITARIO,53,110,1,4170194732
10638069,N,H,21,0,29,1,1,I,S,N,N,1,0,64022.43,03 - UNIVERSITARIO,16,177,1,3123795400
13177831,N,V,63,0,172,1,1,I,S,N,N,1,0,71805.75,02 - PARTICULARES,46,179,1,1365378447
4778340,N,V,41,0,127,1,1,I,S,N,N,1,0,78862.62,02 - PARTICULARES,40,65,1,803599453
7810119,N,V,76,1,6,1,1,A,S,N,N,1,1,59541.06,01 - TOP,4,134,1,2162639139
5239823,N,H,21,0,24,1,1,I,S,S,N,1,0,38652.6,03 - UNIVERSITARIO,37,101,1,2281696957
9688484,N,V,41,0,120,1,1,I,S,N,N,1,0,63212.34,02 - PARTICULARES,95,109,1,320049460
12049396,N,V,87,0,207,1,1,A,S,N,N,1,1,81968.7,02 - PARTICULARES,61,118,1,2945911886
12080290,N,V,41,0,128,1,1,I,S,N,N,1,0,227470.68,02 - PARTICULARES,76,133,1,68090906
6832686,N,H,75,0,118,1,1,A,S,N,N,1,1,97863.24,02 - PARTICULARES,78,4,1,1617954781
8707041,N,V,73,0,115,1,1,I,S,N,N,1,0,44913.51,02 - PARTICULARES,6,2,1,1243175406
4975343,N,V,37,0,17,1,1,I,S,N,N,1,0,54334.2,02 - PARTICULARES,10,166,1,128465689
9959954,N,H,20,0,19,1,1,I,S,N,N,1,0,124411.65,03 - UNIVERSITARIO,10,68,1,2461863811
13441701,N,V,41,0,37,1,1,A,S,N,N,1,0,81834.81,02 - PARTICULARES,85,55,1,276212658
1756823,N,H,23,0,44,1,1,I,S,N,N,1,0,165584.85,03 - UNIVERSITARIO,63,148,1,394376636
13040541,N,V,45,0,111,1,1,A,S,N,N,1,1,66022.98,02 - PARTICULARES,54,111,1,1623865755
11995267,N,V,46,0,75,1,1,A,S,N,N,1,1,89980.65,02 - PARTICULARES,6,56,1,2079944649
12170737,N,V,46,0,104,1,1,A,S,N,N,1,0,141121.92,,8,139,1,784775555
1281373,N,V,63,0,110,1,1,I,S,N,N,1,0,246386.46,02 - PARTICULARES,83,33,1,508242723
3335228,N,H,19,0,12,1,1,I,S,N,N,1,0,68606.19,03 - UNIVERSITARIO,28,133,1,3976386935
3637513,N,H,44,0,92,1,1,I,S,N,N,1,0,39003.99,02 - PARTICULARES,39,20,1,564922620
13097015,N,V,51,0,147,1,1,I,S,N,N,1,0,106084.89,02 - PARTICULARES,9,105,1,3644886695
476395,N,H,28,0,103,1,1,I,S,N,N,1,0,111315.9,02 - PARTICULARES,45,151,1,3497725162
11617341,N,H,33,0,29,1,1,A,S,N,N,1,1,87180.99,02 - PARTICULARES,63,173,1,325903044
8240351,N,V,36,0,86,1,1,I,S,N,N,1,0,366354.45,02 - PARTICULARES,16,183,1,3313765212
6062521,N,V,22,0,38,1,1,I,S,S,N,1,0,112061.4,03 - UNIVERSITARIO,79,146,1,988761129
1548584,N,H,80,0,164,1,1,A,S,N,N,1,1,201061.74,02 - PARTICULARES,63,96,1,3774498876
4878598,N,V,48,0,89,1,1,I,S,N,N,1,0,72658.41,02 - PARTICULARES,1,33,1,1286439763
10716323,N,H,37,0,88,1,1,I,S,N,N,1,0,70340.19,02 - PARTICULARES,29,89,1,3362259453
8599181,N,H,53,0,205,1,1,A,S,N,N,1,1,324120.81,02 - PARTICULARES,15,104,1,1792661572
4937198,N,V,21,0,12,1,1,I,S,N,N,1,0,51946.29,03 - UNIVERSITARIO,89,46,1,2547343441
10396400,N,V,61,0,194,1,1,A,S,N,N,1,1,279732.69,02 - PARTICULARES,27,14,1,3302431153
1059432,N,H,20,0,13,1,1,A,S,N,N,1,0,381623.7,03 - UNIVERSITARIO,10,109,1,1298666678
9484345,N,V,37,0,90,1,1,I,S,N,N,1,0,247936.65,02 - PARTICULARES,29,73,1,1231382269
5296483,N,V,59,0,187,1,1,I,S,N,N,1,0,149139.18,02 - PARTICULARES,21,142,1,938715427
11742318,N,V,42,0,42,1,1,I,S,N,N,1,0,102804.51,02 - PARTICULARES,17,79,1,1722257779
3018157,N,V,38,0,103,1,1,A,S,N,N,1,1,157894.5,01 - TOP,45,51,1,3302310628
11585967,N,V,22,0,40,1,1,I,S,N,N,1,0,386954.85,03 - UNIVERSITARIO,30,79,1,41932406
946904,N,V,25,0,21,1,1,I,S,N,N,1,0,69549.27,03 - UNIVERSITARIO,76,177,1,3135221040
179094,N,V,20,0,13,1,1,A,S,N,N,1,1,86188.17,03 - UNIVERSITARIO,46,104,1,888664863
1259054,N,V,36,0,118,1,1,A,S,N,N,1,1,69618.15,02 - PARTICULARES,20,38,1,1543475027
9880204,N,V,26,0,52,1,1,I,S,N,N,1,0,72565.53,03 - UNIVERSITARIO,68,94,1,3212868989
2049683,N,H,44,0,198,1,1,I,S,S,N,1,0,83164.08,02 - PARTICULARES,17,45,1,1642625627
8459491,N,V,23,0,27,1,1,I,S,N,N,1,0,47007.93,03 - UNIVERSITARIO,8,30,1,3400265904
5212163,N,H,41,0,22,1,1,I,S,N,N,1,0,114113.67,02 - PARTICULARES,94,133,1,158955043
1320237,N,V,33,0,128,1,1,I,S,N,N,1,0,67549.41,02 - PARTICULARES,96,77,1,2897873204
11612504,N,V,33,0,38,1,1,A,S,N,N,1,1,136027.17,02 - PARTICULARES,85,137,1,2189717768
7273209,N,V,58,0,165,1,1,A,S,N,N,1,1,527349,02 - PARTICULARES,49,168,1,2049630462
12208222,N,V,56,0,175,1,1,A,S,N,N,1,1,46994.91,02 - PARTICULARES,72,79,1,2640501927
4922368,N,V,52,0,110,1,1,I,S,N,N,1,0,122145.24,02 - PARTICULARES,86,60,1,196848708
9012042,N,V,38,0,11,1,1,A,S,N,N,1,1,153883.74,02 - PARTICULARES,93,60,1,3625964731
5566123,N,H,23,0,63,1,1,A,S,N,N,1,1,66091.23,02 - PARTICULARES,29,147,1,208617158
12597776,N,H,21,0,8,1,1,A,S,N,N,1,1,114847.53,03 - UNIVERSITARIO,61,192,1,4103323661
2297363,N,V,35,1,6,1,1,A,S,S,N,1,1,39517.74,02 - PARTICULARES,94,191,1,1144698158
12396628,N,H,24,0,55,1,1,I,S,N,N,1,0,54117.78,03 - UNIVERSITARIO,54,163,0,3985320518
12861267,N,H,35,0,65,1,1,I,S,N,N,1,0,41539.89,02 - PARTICULARES,80,154,1,1869217612
4639933,N,H,43,0,55,1,1,A,S,N,N,1,1,168677.52,02 - PARTICULARES,81,187,1,4139625874
4887084,N,H,50,0,93,1,1,A,S,N,N,1,1,94020,02 - PARTICULARES,57,125,1,3196594467
8828424,N,V,30,0,124,1,1,I,S,N,N,1,0,41436.06,02 - PARTICULARES,26,150,1,2872843916
6555232,N,H,19,1,3,1,1,A,S,N,N,1,1,110137.23,03 - UNIVERSITARIO,71,48,1,804701462
8054665,N,V,22,0,37,1,1,I,S,N,N,1,0,297816.45,03 - UNIVERSITARIO,53,34,1,735429447
5294071,N,H,53,0,188,1,1,I,S,N,N,1,0,311716.2,02 - PARTICULARES,1,20,1,3138892911
